quote_id,collection_date,advance_days,travel_date,origin,destination,airline,base_fare,taxes,total_fare
26170,2026-09-02,7,2026-09-09,DEL,BOM,Akasa Air,7553.18,1714.53,9267.71
26171,2026-09-02,7,2026-09-09,DEL,BOM,Akasa Air,7234.4,1642.17,8876.57
26172,2026-09-02,15,2026-09-17,DEL,BOM,IndiGo,7419.78,1684.24,9104.02
26173,2026-09-02,15,2026-09-17,DEL,BOM,IndiGo,7192.13,1632.57,8824.7
26174,2026-09-02,15,2026-09-17,DEL,BOM,Air India,6910.04,1568.54,8478.58
26175,2026-09-02,15,2026-09-17,DEL,BOM,Air India,8255.77,1874.01,10129.78
26176,2026-09-02,15,2026-09-17,DEL,BOM,Air India,7231.7,1641.55,8873.25
26177,2026-09-02,15,2026-09-17,DEL,BOM,SpiceJet,6111.12,1387.19,7498.31
26178,2026-09-02,15,2026-09-17,DEL,BOM,SpiceJet,6148.51,1395.68,7544.19
26179,2026-09-02,15,2026-09-17,DEL,BOM,SpiceJet,6587.43,1495.31,8082.74
26180,2026-09-02,15,2026-09-17,DEL,BOM,Akasa Air,6804.56,1544.59,8349.15
26181,2026-09-02,15,2026-09-17,DEL,BOM,Akasa Air,6173.47,1401.34,7574.81
26182,2026-09-02,15,2026-09-17,DEL,BOM,Akasa Air,6093.35,1383.15,7476.5
26183,2026-09-02,15,2026-09-17,DEL,BOM,Akasa Air,6239.01,1416.22,7655.23
26184,2026-09-02,30,2026-10-02,DEL,BOM,IndiGo,6231.55,1414.52,7646.07
26185,2026-09-02,30,2026-10-02,DEL,BOM,IndiGo,6083.71,1380.97,7464.68
26186,2026-09-02,30,2026-10-02,DEL,BOM,IndiGo,5138.48,1166.4,6304.88
26187,2026-09-02,30,2026-10-02,DEL,BOM,IndiGo,5180.16,1175.87,6356.03
26188,2026-09-02,30,2026-10-02,DEL,BOM,Air India,5876.77,1333.99,7210.76
26189,2026-09-02,30,2026-10-02,DEL,BOM,Air India,6898.95,1566.02,8464.97
26190,2026-09-02,30,2026-10-02,DEL,BOM,Air India,6851.51,1555.25,8406.76
26191,2026-09-02,30,2026-10-02,DEL,BOM,Air India,6873.36,1560.21,8433.57
26192,2026-09-02,30,2026-10-02,DEL,BOM,SpiceJet,5054.3,1147.3,6201.6
26193,2026-09-02,30,2026-10-02,DEL,BOM,SpiceJet,5745.8,1304.26,7050.06
26194,2026-09-02,30,2026-10-02,DEL,BOM,SpiceJet,5142.71,1167.36,6310.07
26195,2026-09-02,30,2026-10-02,DEL,BOM,SpiceJet,5845.45,1326.88,7172.33
26196,2026-09-02,30,2026-10-02,DEL,BOM,Akasa Air,6001.13,1362.22,7363.35
26197,2026-09-02,30,2026-10-02,DEL,BOM,Akasa Air,5233.83,1188.05,6421.88
26198,2026-09-02,30,2026-10-02,DEL,BOM,Akasa Air,5334.37,1210.87,6545.24
26199,2026-09-02,30,2026-10-02,DEL,BOM,Akasa Air,5241.44,1189.77,6431.21
26200,2026-09-02,45,2026-10-17,DEL,BOM,IndiGo,5008.7,1136.95,6145.65
26201,2026-09-02,45,2026-10-17,DEL,BOM,IndiGo,4395.52,997.75,5393.27
26202,2026-09-02,45,2026-10-17,DEL,BOM,Air India,5752.49,1305.78,7058.27
26203,2026-09-02,45,2026-10-17,DEL,BOM,Air India,4939.85,1121.31,6061.16
26204,2026-09-02,45,2026-10-17,DEL,BOM,Air India,5762.95,1308.16,7071.11
26205,2026-09-02,45,2026-10-17,DEL,BOM,Air India,5217.03,1184.23,6401.26
26206,2026-09-02,45,2026-10-17,DEL,BOM,SpiceJet,4514.86,1024.84,5539.7
26207,2026-09-02,45,2026-10-17,DEL,BOM,SpiceJet,4433.27,1006.32,5439.59
26208,2026-09-02,45,2026-10-17,DEL,BOM,Akasa Air,4443.82,1008.72,5452.54
26209,2026-09-02,45,2026-10-17,DEL,BOM,Akasa Air,5225.8,1186.22,6412.02
26210,2026-09-02,1,2026-09-03,DEL,BLR,IndiGo,9859.23,2237.99,12097.22
26211,2026-09-02,1,2026-09-03,DEL,BLR,IndiGo,11293.3,2563.51,13856.81
26212,2026-09-02,1,2026-09-03,DEL,BLR,Air India,11613.56,2636.21,14249.77
26213,2026-09-02,1,2026-09-03,DEL,BLR,Air India,11141.67,2529.09,13670.76
26214,2026-09-02,1,2026-09-03,DEL,BLR,Air India,11800.06,2678.54,14478.6
26215,2026-09-02,1,2026-09-03,DEL,BLR,Air India,12961.7,2942.23,15903.93
26216,2026-09-02,1,2026-09-03,DEL,BLR,SpiceJet,9856.13,2237.28,12093.41
26217,2026-09-02,1,2026-09-03,DEL,BLR,SpiceJet,9339.82,2120.08,11459.9
26218,2026-09-02,1,2026-09-03,DEL,BLR,Akasa Air,11544.92,2620.62,14165.54
26219,2026-09-02,1,2026-09-03,DEL,BLR,Akasa Air,11012.74,2499.82,13512.56
26220,2026-09-02,1,2026-09-03,DEL,BLR,Akasa Air,10850.49,2462.99,13313.48
26221,2026-09-02,7,2026-09-09,DEL,BLR,IndiGo,8906.93,2021.82,10928.75
26222,2026-09-02,7,2026-09-09,DEL,BLR,IndiGo,9073.25,2059.57,11132.82
26223,2026-09-02,7,2026-09-09,DEL,BLR,IndiGo,9345.79,2121.44,11467.23
26224,2026-09-02,7,2026-09-09,DEL,BLR,Air India,8812.88,2000.47,10813.35
26225,2026-09-02,7,2026-09-09,DEL,BLR,Air India,9129.85,2072.42,11202.27
26226,2026-09-02,7,2026-09-09,DEL,BLR,Air India,8593.91,1950.76,10544.67
26227,2026-09-02,7,2026-09-09,DEL,BLR,Air India,9040.53,2052.15,11092.68
26228,2026-09-02,7,2026-09-09,DEL,BLR,SpiceJet,8447.78,1917.59,10365.37
26229,2026-09-02,7,2026-09-09,DEL,BLR,SpiceJet,7425.07,1685.45,9110.52
26230,2026-09-02,7,2026-09-09,DEL,BLR,Akasa Air,8673.08,1968.73,10641.81
26231,2026-09-02,7,2026-09-09,DEL,BLR,Akasa Air,7592.53,1723.46,9315.99
26232,2026-09-02,7,2026-09-09,DEL,BLR,Akasa Air,7800.47,1770.66,9571.13
26233,2026-09-02,15,2026-09-17,DEL,BLR,IndiGo,7291.06,1655.02,8946.08
26234,2026-09-02,15,2026-09-17,DEL,BLR,IndiGo,7349.21,1668.23,9017.44
26235,2026-09-02,15,2026-09-17,DEL,BLR,Air India,8158.92,1852.02,10010.94
26236,2026-09-02,15,2026-09-17,DEL,BLR,Air India,8342.62,1893.72,10236.34
26237,2026-09-02,15,2026-09-17,DEL,BLR,Air India,7551.44,1714.13,9265.57
26238,2026-09-02,15,2026-09-17,DEL,BLR,Air India,7531.5,1709.6,9241.1
26239,2026-09-02,15,2026-09-17,DEL,BLR,SpiceJet,6982.77,1585.04,8567.81
26240,2026-09-02,15,2026-09-17,DEL,BLR,SpiceJet,6180.96,1403.04,7584.0
26241,2026-09-02,15,2026-09-17,DEL,BLR,SpiceJet,6418.76,1457.02,7875.78
26242,2026-09-02,15,2026-09-17,DEL,BLR,Akasa Air,6136.8,1393.02,7529.82
26243,2026-09-02,15,2026-09-17,DEL,BLR,Akasa Air,6610.16,1500.47,8110.63
26244,2026-09-02,30,2026-10-02,DEL,BLR,IndiGo,6479.8,1470.88,7950.68
26245,2026-09-02,30,2026-10-02,DEL,BLR,IndiGo,5429.81,1232.53,6662.34
26246,2026-09-02,30,2026-10-02,DEL,BLR,Air India,6176.12,1401.94,7578.06
26247,2026-09-02,30,2026-10-02,DEL,BLR,Air India,7305.37,1658.27,8963.64
26248,2026-09-02,30,2026-10-02,DEL,BLR,SpiceJet,5371.47,1219.29,6590.76
26249,2026-09-02,30,2026-10-02,DEL,BLR,SpiceJet,5362.37,1217.22,6579.59
26250,2026-09-02,30,2026-10-02,DEL,BLR,Akasa Air,5206.77,1181.9,6388.67
26251,2026-09-02,30,2026-10-02,DEL,BLR,Akasa Air,5443.91,1235.73,6679.64
26252,2026-09-02,45,2026-10-17,DEL,BLR,IndiGo,5233.11,1187.88,6420.99
26253,2026-09-02,45,2026-10-17,DEL,BLR,IndiGo,4688.57,1064.28,5752.85
26254,2026-09-02,45,2026-10-17,DEL,BLR,Air India,5852.48,1328.48,7180.96
26255,2026-09-02,45,2026-10-17,DEL,BLR,Air India,6238.59,1416.12,7654.71
26256,2026-09-02,45,2026-10-17,DEL,BLR,SpiceJet,5308.8,1205.07,6513.87
26257,2026-09-02,45,2026-10-17,DEL,BLR,SpiceJet,4463.16,1013.11,5476.27
26258,2026-09-02,45,2026-10-17,DEL,BLR,Akasa Air,5139.58,1166.65,6306.23
26259,2026-09-02,45,2026-10-17,DEL,BLR,Akasa Air,4623.59,1049.53,5673.12
26260,2026-09-02,45,2026-10-17,DEL,BLR,Akasa Air,5291.64,1201.17,6492.81
26261,2026-09-02,1,2026-09-03,BOM,BLR,IndiGo,7611.99,1727.88,9339.87
26262,2026-09-02,1,2026-09-03,BOM,BLR,IndiGo,8201.67,1861.73,10063.4
26263,2026-09-02,1,2026-09-03,BOM,BLR,IndiGo,8788.39,1994.91,10783.3
26264,2026-09-02,1,2026-09-03,BOM,BLR,IndiGo,8435.55,1914.82,10350.37
26265,2026-09-02,1,2026-09-03,BOM,BLR,Air India,9854.77,2236.97,12091.74
26266,2026-09-02,1,2026-09-03,BOM,BLR,Air India,8718.6,1979.07,10697.67
26267,2026-09-02,1,2026-09-03,BOM,BLR,Air India,9773.6,2218.55,11992.15
26268,2026-09-02,1,2026-09-03,BOM,BLR,Air India,9797.32,2223.93,12021.25
26269,2026-09-02,1,2026-09-03,BOM,BLR,SpiceJet,7345.99,1667.5,9013.49
26270,2026-09-02,1,2026-09-03,BOM,BLR,SpiceJet,7423.51,1685.09,9108.6
26271,2026-09-02,1,2026-09-03,BOM,BLR,Akasa Air,8341.13,1893.38,10234.51
26272,2026-09-02,1,2026-09-03,BOM,BLR,Akasa Air,8520.01,1933.99,10454.0
26273,2026-09-02,7,2026-09-09,BOM,BLR,IndiGo,6487.09,1472.53,7959.62
26274,2026-09-02,7,2026-09-09,BOM,BLR,IndiGo,6049.57,1373.22,7422.79
26275,2026-09-02,7,2026-09-09,BOM,BLR,Air India,6388.31,1450.11,7838.42
26276,2026-09-02,7,2026-09-09,BOM,BLR,Air India,7766.84,1763.02,9529.86
26277,2026-09-02,7,2026-09-09,BOM,BLR,Air India,7631.42,1732.29,9363.71
26278,2026-09-02,7,2026-09-09,BOM,BLR,SpiceJet,5499.96,1248.46,6748.42
26279,2026-09-02,7,2026-09-09,BOM,BLR,SpiceJet,5626.1,1277.09,6903.19
26280,2026-09-02,7,2026-09-09,BOM,BLR,SpiceJet,5601.67,1271.54,6873.21
26281,2026-09-02,7,2026-09-09,BOM,BLR,SpiceJet,6330.12,1436.9,7767.02
26282,2026-09-02,7,2026-09-09,BOM,BLR,Akasa Air,5646.93,1281.82,6928.75
26283,2026-09-02,7,2026-09-09,BOM,BLR,Akasa Air,5758.27,1307.09,7065.36
26284,2026-09-02,7,2026-09-09,BOM,BLR,Akasa Air,5661.06,1285.02,6946.08
26285,2026-09-02,15,2026-09-17,BOM,BLR,IndiGo,4679.63,1062.25,5741.88
26286,2026-09-02,15,2026-09-17,BOM,BLR,IndiGo,4807.6,1091.3,5898.9
26287,2026-09-02,15,2026-09-17,BOM,BLR,IndiGo,4806.87,1091.13,5898.0
26288,2026-09-02,15,2026-09-17,BOM,BLR,IndiGo,5303.18,1203.79,6506.97
26289,2026-09-02,15,2026-09-17,BOM,BLR,Air India,5363.34,1217.44,6580.78
26290,2026-09-02,15,2026-09-17,BOM,BLR,Air India,5258.83,1193.72,6452.55
26291,2026-09-02,15,2026-09-17,BOM,BLR,Air India,6202.85,1408.01,7610.86
26292,2026-09-02,15,2026-09-17,BOM,BLR,Air India,5393.75,1224.35,6618.1
26293,2026-09-02,15,2026-09-17,BOM,BLR,SpiceJet,5204.97,1181.5,6386.47
26294,2026-09-02,15,2026-09-17,BOM,BLR,SpiceJet,4433.14,1006.3,5439.44
26295,2026-09-02,15,2026-09-17,BOM,BLR,Akasa Air,5535.72,1256.58,6792.3
26296,2026-09-02,15,2026-09-17,BOM,BLR,Akasa Air,4863.8,1104.05,5967.85
26297,2026-09-02,15,2026-09-17,BOM,BLR,Akasa Air,4649.86,1055.49,5705.35
26298,2026-09-02,15,2026-09-17,BOM,BLR,Akasa Air,5284.81,1199.62,6484.43
26299,2026-09-02,30,2026-10-02,BOM,BLR,IndiGo,4656.79,1057.06,5713.85
26300,2026-09-02,30,2026-10-02,BOM,BLR,IndiGo,4154.23,942.99,5097.22
26301,2026-09-02,30,2026-10-02,BOM,BLR,IndiGo,4696.96,1066.18,5763.14
26302,2026-09-02,30,2026-10-02,BOM,BLR,IndiGo,4539.1,1030.35,5569.45
26303,2026-09-02,30,2026-10-02,BOM,BLR,Air India,5110.62,1160.08,6270.7
26304,2026-09-02,30,2026-10-02,BOM,BLR,Air India,5345.91,1213.49,6559.4
26305,2026-09-02,30,2026-10-02,BOM,BLR,SpiceJet,4024.38,913.51,4937.89
26306,2026-09-02,30,2026-10-02,BOM,BLR,SpiceJet,3807.97,864.38,4672.35
26307,2026-09-02,30,2026-10-02,BOM,BLR,Akasa Air,4061.17,921.86,4983.03
26308,2026-09-02,30,2026-10-02,BOM,BLR,Akasa Air,4105.68,931.97,5037.65
26309,2026-09-02,45,2026-10-17,BOM,BLR,IndiGo,4078.02,925.69,5003.71
26310,2026-09-02,45,2026-10-17,BOM,BLR,IndiGo,3981.32,903.74,4885.06
26311,2026-09-02,45,2026-10-17,BOM,BLR,IndiGo,3411.56,774.4,4185.96
26312,2026-09-02,45,2026-10-17,BOM,BLR,Air India,3862.63,876.79,4739.42
26313,2026-09-02,45,2026-10-17,BOM,BLR,Air India,3785.28,859.24,4644.52
26314,2026-09-02,45,2026-10-17,BOM,BLR,Air India,4433.11,1006.29,5439.4
26315,2026-09-02,45,2026-10-17,BOM,BLR,SpiceJet,3399.36,771.63,4170.99
26316,2026-09-02,45,2026-10-17,BOM,BLR,SpiceJet,3291.12,747.07,4038.19
26317,2026-09-02,45,2026-10-17,BOM,BLR,Akasa Air,3756.96,852.81,4609.77
26318,2026-09-02,45,2026-10-17,BOM,BLR,Akasa Air,3461.35,785.7,4247.05
26319,2026-09-02,45,2026-10-17,BOM,BLR,Akasa Air,3722.46,844.97,4567.43
26320,2026-09-02,45,2026-10-17,BOM,BLR,Akasa Air,3328.93,755.65,4084.58
26321,2026-09-02,1,2026-09-03,DEL,CCU,IndiGo,8830.44,2004.45,10834.89
26322,2026-09-02,1,2026-09-03,DEL,CCU,IndiGo,10530.13,2390.28,12920.41
26323,2026-09-02,1,2026-09-03,DEL,CCU,IndiGo,10558.15,2396.63,12954.78
26324,2026-09-02,1,2026-09-03,DEL,CCU,IndiGo,10079.12,2287.9,12367.02
26325,2026-09-02,1,2026-09-03,DEL,CCU,Air India,10164.21,2307.21,12471.42
26326,2026-09-02,1,2026-09-03,DEL,CCU,Air India,10202.32,2315.86,12518.18
26327,2026-09-02,1,2026-09-03,DEL,CCU,Air India,10404.62,2361.79,12766.41
26328,2026-09-02,1,2026-09-03,DEL,CCU,Air India,10413.0,2363.69,12776.69
26329,2026-09-02,1,2026-09-03,DEL,CCU,SpiceJet,8733.11,1982.36,10715.47
26330,2026-09-02,1,2026-09-03,DEL,CCU,SpiceJet,8510.34,1931.79,10442.13
26331,2026-09-02,1,2026-09-03,DEL,CCU,SpiceJet,9652.61,2191.08,11843.69
26332,2026-09-02,1,2026-09-03,DEL,CCU,SpiceJet,9664.45,2193.77,11858.22
26333,2026-09-02,1,2026-09-03,DEL,CCU,Akasa Air,8834.77,2005.44,10840.21
26334,2026-09-02,1,2026-09-03,DEL,CCU,Akasa Air,9908.48,2249.16,12157.64
26335,2026-09-02,1,2026-09-03,DEL,CCU,Akasa Air,9981.41,2265.72,12247.13
26336,2026-09-02,1,2026-09-03,DEL,CCU,Akasa Air,10143.91,2302.6,12446.51
26337,2026-09-02,7,2026-09-09,DEL,CCU,IndiGo,6883.72,1562.56,8446.28
26338,2026-09-02,7,2026-09-09,DEL,CCU,IndiGo,7010.0,1591.23,8601.23
26339,2026-09-02,7,2026-09-09,DEL,CCU,Air India,9001.65,2043.32,11044.97
26340,2026-09-02,7,2026-09-09,DEL,CCU,Air India,8224.21,1866.84,10091.05
26341,2026-09-02,7,2026-09-09,DEL,CCU,SpiceJet,7766.38,1762.92,9529.3
26342,2026-09-02,7,2026-09-09,DEL,CCU,SpiceJet,6611.44,1500.76,8112.2
26343,2026-09-02,7,2026-09-09,DEL,CCU,SpiceJet,6571.53,1491.7,8063.23
26344,2026-09-02,7,2026-09-09,DEL,CCU,SpiceJet,6635.6,1506.24,8141.84
26345,2026-09-02,7,2026-09-09,DEL,CCU,Akasa Air,8058.37,1829.2,9887.57
26346,2026-09-02,7,2026-09-09,DEL,CCU,Akasa Air,8106.48,1840.12,9946.6
26347,2026-09-02,15,2026-09-17,DEL,CCU,IndiGo,5691.48,1291.93,6983.41
26348,2026-09-02,15,2026-09-17,DEL,CCU,IndiGo,5641.34,1280.55,6921.89
26349,2026-09-02,15,2026-09-17,DEL,CCU,Air India,6317.33,1433.99,7751.32
26350,2026-09-02,15,2026-09-17,DEL,CCU,Air India,6548.61,1486.49,8035.1
26351,2026-09-02,15,2026-09-17,DEL,CCU,Air India,6546.97,1486.12,8033.09
26352,2026-09-02,15,2026-09-17,DEL,CCU,Air India,6751.25,1532.49,8283.74
26353,2026-09-02,15,2026-09-17,DEL,CCU,SpiceJet,5484.63,1244.98,6729.61
26354,2026-09-02,15,2026-09-17,DEL,CCU,SpiceJet,6277.53,1424.96,7702.49
26355,2026-09-02,15,2026-09-17,DEL,CCU,SpiceJet,5673.99,1287.96,6961.95
26356,2026-09-02,15,2026-09-17,DEL,CCU,Akasa Air,6534.25,1483.24,8017.49
26357,2026-09-02,15,2026-09-17,DEL,CCU,Akasa Air,5820.36,1321.19,7141.55
26358,2026-09-02,15,2026-09-17,DEL,CCU,Akasa Air,5774.41,1310.76,7085.17
26359,2026-09-02,15,2026-09-17,DEL,CCU,Akasa Air,5862.09,1330.66,7192.75
26360,2026-09-02,30,2026-10-02,DEL,CCU,IndiGo,5762.71,1308.1,7070.81
26361,2026-09-02,30,2026-10-02,DEL,CCU,IndiGo,4801.42,1089.89,5891.31
26362,2026-09-02,30,2026-10-02,DEL,CCU,IndiGo,5484.01,1244.84,6728.85
26363,2026-09-02,30,2026-10-02,DEL,CCU,Air India,5652.36,1283.05,6935.41
26364,2026-09-02,30,2026-10-02,DEL,CCU,Air India,5686.57,1290.82,6977.39
26365,2026-09-02,30,2026-10-02,DEL,CCU,Air India,5628.71,1277.68,6906.39
26366,2026-09-02,30,2026-10-02,DEL,CCU,Air India,5406.43,1227.23,6633.66
26367,2026-09-02,30,2026-10-02,DEL,CCU,SpiceJet,4756.02,1079.59,5835.61
26368,2026-09-02,30,2026-10-02,DEL,CCU,SpiceJet,5416.73,1229.57,6646.3
26369,2026-09-02,30,2026-10-02,DEL,CCU,SpiceJet,5475.28,1242.85,6718.13
26370,2026-09-02,30,2026-10-02,DEL,CCU,SpiceJet,5328.54,1209.55,6538.09
26371,2026-09-02,30,2026-10-02,DEL,CCU,Akasa Air,5433.61,1233.4,6667.01
26372,2026-09-02,30,2026-10-02,DEL,CCU,Akasa Air,5421.73,1230.7,6652.43
26373,2026-09-02,45,2026-10-17,DEL,CCU,IndiGo,4060.03,921.6,4981.63
26374,2026-09-02,45,2026-10-17,DEL,CCU,IndiGo,4049.12,919.12,4968.24
26375,2026-09-02,45,2026-10-17,DEL,CCU,IndiGo,4182.27,949.35,5131.62
26376,2026-09-02,45,2026-10-17,DEL,CCU,IndiGo,4112.87,933.6,5046.47
26377,2026-09-02,45,2026-10-17,DEL,CCU,Air India,4644.95,1054.38,5699.33
26378,2026-09-02,45,2026-10-17,DEL,CCU,Air India,5236.21,1188.59,6424.8
26379,2026-09-02,45,2026-10-17,DEL,CCU,SpiceJet,4077.49,925.57,5003.06
26380,2026-09-02,45,2026-10-17,DEL,CCU,SpiceJet,4044.6,918.1,4962.7
26381,2026-09-02,45,2026-10-17,DEL,CCU,SpiceJet,3910.46,887.65,4798.11
26382,2026-09-02,45,2026-10-17,DEL,CCU,Akasa Air,4542.62,1031.15,5573.77
26383,2026-09-02,45,2026-10-17,DEL,CCU,Akasa Air,4037.34,916.45,4953.79
26384,2026-09-02,45,2026-10-17,DEL,CCU,Akasa Air,4568.01,1036.91,5604.92
26385,2026-09-02,1,2026-09-03,BLR,HYD,IndiGo,6255.87,1420.05,7675.92
26386,2026-09-02,1,2026-09-03,BLR,HYD,IndiGo,5356.63,1215.92,6572.55
26387,2026-09-02,1,2026-09-03,BLR,HYD,IndiGo,5503.88,1249.35,6753.23
26388,2026-09-02,1,2026-09-03,BLR,HYD,Air India,5992.34,1360.22,7352.56
26389,2026-09-02,1,2026-09-03,BLR,HYD,Air India,6068.23,1377.45,7445.68
26390,2026-09-02,1,2026-09-03,BLR,HYD,Air India,6860.62,1557.32,8417.94
26391,2026-09-02,1,2026-09-03,BLR,HYD,SpiceJet,5145.67,1168.04,6313.71
26392,2026-09-02,1,2026-09-03,BLR,HYD,SpiceJet,5878.41,1334.36,7212.77
26393,2026-09-02,1,2026-09-03,BLR,HYD,Akasa Air,5476.77,1243.19,6719.96
26394,2026-09-02,1,2026-09-03,BLR,HYD,Akasa Air,5312.02,1205.8,6517.82
26395,2026-09-02,1,2026-09-03,BLR,HYD,Akasa Air,5550.7,1259.98,6810.68
26396,2026-09-02,1,2026-09-03,BLR,HYD,Akasa Air,6339.13,1438.94,7778.07
26397,2026-09-02,7,2026-09-09,BLR,HYD,IndiGo,4875.0,1106.6,5981.6
26398,2026-09-02,7,2026-09-09,BLR,HYD,IndiGo,4268.33,968.89,5237.22
26399,2026-09-02,7,2026-09-09,BLR,HYD,IndiGo,4745.74,1077.25,5822.99
26400,2026-09-02,7,2026-09-09,BLR,HYD,IndiGo,4956.09,1125.0,6081.09
26401,2026-09-02,7,2026-09-09,BLR,HYD,Air India,4777.99,1084.57,5862.56
26402,2026-09-02,7,2026-09-09,BLR,HYD,Air India,5596.91,1270.46,6867.37
26403,2026-09-02,7,2026-09-09,BLR,HYD,Air India,4869.72,1105.4,5975.12
26404,2026-09-02,7,2026-09-09,BLR,HYD,SpiceJet,4788.08,1086.87,5874.95
26405,2026-09-02,7,2026-09-09,BLR,HYD,SpiceJet,4270.14,969.29,5239.43
26406,2026-09-02,7,2026-09-09,BLR,HYD,SpiceJet,3998.39,907.61,4906.0
26407,2026-09-02,7,2026-09-09,BLR,HYD,Akasa Air,4774.29,1083.74,5858.03
26408,2026-09-02,7,2026-09-09,BLR,HYD,Akasa Air,4920.32,1116.88,6037.2
26409,2026-09-02,7,2026-09-09,BLR,HYD,Akasa Air,4292.74,974.42,5267.16
26410,2026-09-02,7,2026-09-09,BLR,HYD,Akasa Air,4349.94,987.41,5337.35
26411,2026-09-02,15,2026-09-17,BLR,HYD,IndiGo,3930.47,892.19,4822.66
26412,2026-09-02,15,2026-09-17,BLR,HYD,IndiGo,4042.72,917.67,4960.39
26413,2026-09-02,15,2026-09-17,BLR,HYD,IndiGo,3535.49,802.54,4338.03
26414,2026-09-02,15,2026-09-17,BLR,HYD,Air India,4503.49,1022.26,5525.75
26415,2026-09-02,15,2026-09-17,BLR,HYD,Air India,3927.93,891.61,4819.54
26416,2026-09-02,15,2026-09-17,BLR,HYD,SpiceJet,3901.87,885.7,4787.57
26417,2026-09-02,15,2026-09-17,BLR,HYD,SpiceJet,3461.04,785.63,4246.67
26418,2026-09-02,15,2026-09-17,BLR,HYD,SpiceJet,3819.15,866.92,4686.07
26419,2026-09-02,15,2026-09-17,BLR,HYD,SpiceJet,3390.27,769.57,4159.84
26420,2026-09-02,15,2026-09-17,BLR,HYD,Akasa Air,3594.12,815.84,4409.96
26421,2026-09-02,15,2026-09-17,BLR,HYD,Akasa Air,3897.96,884.81,4782.77
26422,2026-09-02,30,2026-10-02,BLR,HYD,IndiGo,3079.2,698.96,3778.16
26423,2026-09-02,30,2026-10-02,BLR,HYD,IndiGo,3317.7,753.1,4070.8
26424,2026-09-02,30,2026-10-02,BLR,HYD,IndiGo,3327.6,755.35,4082.95
26425,2026-09-02,30,2026-10-02,BLR,HYD,Air India,3782.42,858.58,4641.0
26426,2026-09-02,30,2026-10-02,BLR,HYD,Air India,3423.98,777.22,4201.2
26427,2026-09-02,30,2026-10-02,BLR,HYD,Air India,3845.44,872.89,4718.33
26428,2026-09-02,30,2026-10-02,BLR,HYD,SpiceJet,2999.64,680.9,3680.54
26429,2026-09-02,30,2026-10-02,BLR,HYD,SpiceJet,3359.56,762.6,4122.16
26430,2026-09-02,30,2026-10-02,BLR,HYD,SpiceJet,2972.58,674.76,3647.34
26431,2026-09-02,30,2026-10-02,BLR,HYD,SpiceJet,2954.77,670.72,3625.49
26432,2026-09-02,30,2026-10-02,BLR,HYD,Akasa Air,2867.02,650.79,3517.81
26433,2026-09-02,30,2026-10-02,BLR,HYD,Akasa Air,2857.92,648.73,3506.65
26434,2026-09-02,30,2026-10-02,BLR,HYD,Akasa Air,2861.8,649.61,3511.41
26435,2026-09-02,30,2026-10-02,BLR,HYD,Akasa Air,3434.67,779.65,4214.32
26436,2026-09-02,45,2026-10-17,BLR,HYD,IndiGo,2611.32,592.75,3204.07
26437,2026-09-02,45,2026-10-17,BLR,HYD,IndiGo,2915.5,661.8,3577.3
26438,2026-09-02,45,2026-10-17,BLR,HYD,IndiGo,2990.21,678.76,3668.97
26439,2026-09-02,45,2026-10-17,BLR,HYD,Air India,3150.99,715.25,3866.24
26440,2026-09-02,45,2026-10-17,BLR,HYD,Air India,2931.92,665.53,3597.45
26441,2026-09-02,45,2026-10-17,BLR,HYD,SpiceJet,2726.16,618.82,3344.98
26442,2026-09-02,45,2026-10-17,BLR,HYD,SpiceJet,2545.55,577.83,3123.38
26443,2026-09-02,45,2026-10-17,BLR,HYD,SpiceJet,2487.9,564.74,3052.64
26444,2026-09-02,45,2026-10-17,BLR,HYD,SpiceJet,2749.39,624.09,3373.48
26445,2026-09-02,45,2026-10-17,BLR,HYD,Akasa Air,2559.61,581.01,3140.62
26446,2026-09-02,45,2026-10-17,BLR,HYD,Akasa Air,2583.07,586.34,3169.41
26447,2026-09-02,45,2026-10-17,BLR,HYD,Akasa Air,2419.61,549.24,2968.85
26448,2026-09-02,45,2026-10-17,BLR,HYD,Akasa Air,2585.31,586.85,3172.16
26449,2026-09-02,1,2026-09-03,MAA,DEL,IndiGo,9498.26,2156.05,11654.31
26450,2026-09-02,1,2026-09-03,MAA,DEL,IndiGo,9719.5,2206.27,11925.77
26451,2026-09-02,1,2026-09-03,MAA,DEL,IndiGo,10965.28,2489.05,13454.33
26452,2026-09-02,1,2026-09-03,MAA,DEL,IndiGo,9317.19,2114.94,11432.13
26453,2026-09-02,1,2026-09-03,MAA,DEL,Air India,12135.09,2754.59,14889.68
26454,2026-09-02,1,2026-09-03,MAA,DEL,Air India,12333.16,2799.55,15132.71
26455,2026-09-02,1,2026-09-03,MAA,DEL,SpiceJet,8863.13,2011.88,10875.01
26456,2026-09-02,1,2026-09-03,MAA,DEL,SpiceJet,10246.97,2326.0,12572.97
26457,2026-09-02,1,2026-09-03,MAA,DEL,SpiceJet,10566.75,2398.59,12965.34
26458,2026-09-02,1,2026-09-03,MAA,DEL,SpiceJet,8902.55,2020.82,10923.37
26459,2026-09-02,1,2026-09-03,MAA,DEL,Akasa Air,8977.36,2037.8,11015.16
26460,2026-09-02,1,2026-09-03,MAA,DEL,Akasa Air,9154.94,2078.11,11233.05
26461,2026-09-02,1,2026-09-03,MAA,DEL,Akasa Air,9054.35,2055.28,11109.63
